Company	Page	Claim_Text	ESG_Type	Claim_Type	Evidence_Exists	Risk_Signal
Unilever	41	Post-acquisition, onboarding processes include creation of corrective action plans to address gaps identified during the pre-acquisition phase and integration of the new entity into Unilever’s compliance systems.	G	Future Promise	No	Unsubstantiated
Unilever	41	Actions to address potential human rights impacts, often conducted in partnership with peer companies and expert partners, include: ■Embedding effective management systems throughout our operations; ■Providing training and capability building; and ■Participating in advocacy and multi-stakeholder collaborations to address root causes and facilitate systemic change.	S	Vague	No	Vague
Unilever	41	2025 actions Key deliverables across our value chain and affected communities include: ■Supporting suppliers through our HRDD development programme to strengthen human rights policies and processes.	S	Vague	No	Vague
Unilever	41	We collaborated with implementation partners to help suppliers respond to maturity assessments and worker engagement surveys, and we will continue to track the progress of agreed actions.	S	Future Promise	No	Unsubstantiated
Unilever	42	■Engaging suppliers through our Palm Oil Social Supplier Development Programme to mitigate negative impacts and improve working conditions.	S	Vague	No	Vague
Unilever	42	This included providing targeted support and conducting impact assessments through interviews with management and workers.	S	Future Promise	No	Unsubstantiated
Unilever	42	■Continuing to partner with VietCycle on the ‘Plastic Reborn’ programme to provide training, PPE and other essential support to over 3,000 waste collectors in Vietnam since 2021.	E	Vague	No	Vague
Unilever	42	■Collaborating with Proforest and peers in Indonesia to tackle barriers to land rights, strengthen mediation capabilities and co-create scalable, community-driven solutions.	S	Vague	No	Vague
Unilever	42	This was delivered through phase two of the Respecting Indigenous Peoples and Local Communities Rights Affected by Agricultural Production in Indonesia project.	S	Vague	No	Vague
Unilever	42	All rightsholders have access to raise concerns through our Unilever Code Support Line (whistleblowing line) and online Speak Up platform, including any suspected Code breaches, breaches of the Responsible Partner Policy (RPP) or cases of non-respect of the UNGPs.	G	Vague	No	Vague
Unilever	42	All investigations of suspected Code breaches are conducted by a Business Integrity Officer.	G	Vague	No	Vague
Unilever	42	While Unilever grievance mechanisms are in place, we believe issues are best addressed close to where the impact occurred.	S	Vague	No	Vague
Unilever	42	Our approach is to work with partners to ensure they have effective and trusted grievance mechanisms for their workers.	S	Vague	No	Vague
Unilever	42	At a commodity level, our People and Nature Grievance Mechanism provides a framework for investigating and resolving potential and actual social and environmental impacts, including those raised by rightsholders in the communities where we operate or source from.	S	Vague	No	Vague
Unilever	42	We work with business partners and other stakeholders as needed and engage with rightsholders to better understand the impact and ensure remediation actions meet the needs of the affected individual or community.	S	Vague	No	Vague
Unilever	42	Issues identified during RPP audits are independently verified by a third-party within 90 days to verify whether remediation measures have been effective.	G	Vague	Partial	Weak Evidence
Unilever	42	Our RPP Implementation Guidance provides resources to support business partners in remedying issues.	G	Vague	No	Vague
Unilever	42	■Engaging with business partners in Turkey to develop and implement a repayment plan to reimburse workers who covered the costs of their own health checks during recruitment processes.	S	Future Promise	No	Unsubstantiated
Unilever	42	We periodically publish the findings of business partner audit reports, with the last report published in 2023.	G	Vague	No	Vague
Unilever	42	We publish regular updates on our actions to manage potential and actual human rights impacts through our website at unilever.com.	S	Vague	No	Vague
Unilever	42	With respect to affected communities, reported grievances are recorded in our People and Nature Grievance Tracker and we publish details on our website.	S	Vague	No	Vague
Unilever	43	Unilever is committed to respecting human rights across our operations, value chain and communities in which we operate.	S	Vague	No	Vague
Unilever	43	However, due to the nature of human rights, we do not define formal targets.	S	Future Promise	No	Unsubstantiated
Unilever	43	(c) 2024 incidents relate to cases identified through 2023 RPP audit data.	G	Strong	Yes	Supported
Unilever	44	They set out our commitment to fostering a workplace that is inclusive, free from discrimination and founded on mutual trust.	S	Vague	No	Vague
Unilever	44	Additionally, they incorporate explicit non-retaliation policies protecting individuals who report concerns or alleged breaches of the Code, as outlined in our Governance disclosures on page 266.	G	Vague	No	Vague
Unilever	44	In these, our senior leaders introduced our new CEO, outlined our growth strategy and market performance, shared progress on embedding our new operating model, and answered questions on issues of concern to our workforce, such as the demerger of our Ice Cream business.	S	Vague	No	Vague
Unilever	44	Engaging with workers’ representatives In 2025, we demonstrated our ongoing commitment to fair and transparent industrial relations by actively engaging with employee representatives globally.	S	Vague	No	Vague
Unilever	44	Rights-based discussions were central to the agenda, covering topics such as freedom of association and collective bargaining, precarious employment and job security, restructuring and reorganisation impacts, and occupational health and safety in line with ILO Convention 155.	S	Vague	No	Vague
Unilever	44	Effectiveness of engagement We provide regular updates on workforce engagement activities at Board meetings to ensure employee feedback informs decision-making where appropriate.	S	Vague	No	Vague
Unilever	44	This includes the channels for our own workforce to raise concerns, the investigation and resolution processes in place, as well as non-retaliation policies.	S	Vague	No	Vague
Unilever	44	Any HR grievances that are not escalated through the Speak Up channels, i.e.	G	Vague	No	Vague
Unilever	44	Managing impacts and risks related to own workforce Talent We are an FMCG employer of choice for graduates and early career talent, with a 142:1 applicant to job ratio in 2025 (industry average 38:1) and LinkedIn organic engagement of 12% (industry average 7.4%).	S	Strong	Yes	Supported
Unilever	44	Unilever employees are proud to say that they work for Unilever (88% in 2025) and would recommend Unilever as an employer (81% in 2025).	S	Strong	Yes	Supported
Unilever	44	Immersive culture workshops, across both our office and manufacturing employee populations, have also helped embed our culture and winning behaviours.	S	Vague	No	Vague
Unilever	44	We are training and equipping managers with tools for honest and courageous conversations to improve management of underperformance, supported by our revised global policy on managing underperformance, launched in 2025.	S	Vague	No	Vague
Unilever	45	This refreshed approach ensures a strong talent pipeline, following our 2024–2025 global reorganisation, by identifying and accelerating key talent and strengthening succession plans at senior leadership levels.	S	Future Promise	No	Unsubstantiated
Unilever	45	In 2025, we introduced a data-driven process to better align talent with value, pinpointing our highest-impact roles and the people best positioned to grow into them.	S	Vague	No	Vague
Unilever	45	This talent acceleration engine will become a sustainable, cyclical programme embedded into our talent management practices, ensuring a strong and resilient leadership pipeline.	E	Future Promise	No	Unsubstantiated
Unilever	45	Our succession planning rigour has increased, with dedicated talent forums across business groups and functions, focusing on holistic development for our talent’s current and future roles.	S	Future Promise	No	Unsubstantiated
Unilever	45	We have also invested in building an in-house, end-to-end external recruitment capability, which aims to enable proactive and data-driven talent planning and hiring, and improve recruitment timelines.	S	Future Promise	No	Unsubstantiated
Unilever	45	In 2025, training included: ■Artificial Intelligence (AI): We provided comprehensive training across business groups, geographies and functions.	S	Vague	No	Vague
Unilever	45	■Social-First: We provided global training to our marketers on applying the principle across insight generation, growth strategy, innovation and design, and building brands in culture.	S	Vague	No	Vague
Unilever	45	We have invested in streamlined processes and workforce planning tools, providing HR teams and line managers with enhanced organisational and people insights for improved decision-making.	S	Future Promise	No	Unsubstantiated
Unilever	45	We conduct annual mandatory Code training for all employees, which regularly includes training on how to recognise bullying and harassment, and discrimination.	S	Vague	No	Vague
Unilever	45	We have further mandatory training (such as sexual harassment training) in a number of countries in which we operate, in response to regulatory requirements.	S	Vague	No	Vague
Unilever	45	Training is also made available to employees on subjects such as how to recognise forced labour, our working hours policy and inclusion.	S	Vague	No	Vague
Unilever	45	Fair wages and income Unilever is committed to a fair wage for all employees as codified in our Respect, Dignity and Fair Treatment Code policy.	S	Vague	No	Vague
Unilever	45	Accountability for implementation of the framework sits with the Chief People Officer; the framework is publicly available and applied locally through compensation policies and procedures.	G	Vague	No	Vague
Unilever	45	As part of our Framework’s living wage element, we are committed to paying a living wage to all our direct employees, which we achieved in 2020.	S	Vague	No	Vague
Unilever	45	In 2021, we received our first global independent accreditation as a living wage employer.	S	Vague	No	Vague
Unilever	45	To maintain this standard, Unilever annually reviews direct employees’ pay and benefits against an independent living wage benchmark, with corrective action being taken as necessary.	S	Vague	No	Vague
Unilever	45	’Direct employees’ are all those integrated into Unilever’s global reward structure and human resources information system.	S	Vague	No	Vague
Unilever	45	Health Unilever is committed to providing healthy and safe working conditions for all its employees.	S	Vague	No	Vague
Unilever	45	It is deeply embedded in our culture, governance and operating structures, with accountability at all levels.	G	Vague	No	Vague
Unilever	45	Safety standards and communications Unilever is committed to continuously improving health and safety performance, with strong safety leadership being key.	S	Vague	No	Vague
Unilever	45	These visits demonstrate our leadership’s commitment to safety and encourage people to speak up about unsafe behaviour.	G	Vague	No	Vague
Unilever	45	Our safety culture is embedded through activities like our annual Safety Day, our routine Safety Moments, Safety Campaigns and our annual Global Safety Awards, which celebrate the outstanding work of our teams across the world.	S	Vague	No	Vague
Unilever	45	The 2025 Safety Day campaign was themed around staying three steps ahead when it comes to our safety by identifying risks and the layers of protection needed to keep safe.	S	Vague	No	Vague
Unilever	45	Employees identified high-risk tasks and shared the layers of protection they put in place to stay three steps ahead on their safety.	S	Vague	No	Vague
Unilever	45	Learnings from key incidents and near- misses are shared via training.	S	Vague	No	Vague
Unilever	45	Freedom of association and collective bargaining As set out in our Approach to Human Rights section on page 251, Unilever’s Code Policies reflect our commitments with regard to freedom of association and collective bargaining.	S	Vague	No	Vague
Unilever	45	Additional data points (headcount data for approximately 6% of employees plus manual data points) have been collected as at 31 October 2025; any significant changes to 31 December 2025 are reviewed.	S	Strong	Yes	Supported
Unilever	45	Targets No formal targets have been defined for our own workforce with respect to the material impacts, risks and opportunities identified in our sustainability statement.	E	Future Promise	No	Unsubstantiated
Unilever	46	The total headcount per country is compared to the total headcount of Unilever employees to identify any countries of significant employment (>50 employees that represent more than 10% of headcount).	S	Strong	Yes	Supported
Unilever	46	At 31 December 2025, there were a further 1,060 employees reported as part of the demerger of the Ice Cream business and the net movement of joiners and leavers over the reporting period was (323).	S	Strong	Yes	Supported
Unilever	46	Employee turnover 2025 2024 Total turnover of employees in year (headcount) 16,527 17,334 Rate of employee turnover (%) 17.2% 14.5% The increase in employee turnover, seen between 2024 and 2025, is primarily due to the impact of Unilever’s productivity programme.	S	Strong	Yes	Supported
Unilever	46	Collective bargaining coverage and social dialogue Unilever does not have any EEA countries that meet the criteria of significant employment.	S	Vague	No	Vague
Unilever	46	Therefore we do not report (i) collective bargaining by region within the EEA, or (ii) in relation to social dialogue, the percentage of employees covered at the establishment level by workers’ representatives by country.	S	Vague	No	Vague
Unilever	46	Employees covered by collective bargaining agreements 2025 2024 Total percentage of employees covered by collective bargaining agreements 53.3% 54.6% SOCIAL DISCLOSURES Sustainability Statement Unilever Annual Report and Accounts 2025 257	S	Strong	Yes	Supported
Unilever	47	This is either the applicable legal living or legal minimum wage, the minimum wage set by applicable collective bargaining agreements, or where neither exists, either an appropriate alternative adequate wage benchmark (as set out in AR73) or the voluntary living wage.	S	Vague	No	Vague
Unilever	47	As at 31 December 2025, 100% of Unilever employees were paid an adequate wage.	S	Strong	Yes	Supported
Unilever	47	As at 31 December 2025, 100% of Unilever employees are covered by social protection against loss of income due to one or more major life events, through public programmes or through benefits offered by Unilever.	S	Strong	Yes	Supported
Unilever	47	However, due to different legal systems and employment laws, the employee groups covered by social protection for the different major life events vary across the nearly 100 countries in which Unilever has employees.	S	Strong	Yes	Supported
Unilever	47	The table on the following page sets out the countries in which employees do not have social protection, by event type, and the type of employees who do not have such protection.	S	Vague	No	Vague
Unilever	48	For shared non-manufacturing sites, 10% of incidents are allocated based on the estimated percentage of Ice Cream office employees divided by total office employees.	S	Strong	Yes	Supported
Unilever	48	As of February 2026, for 2 incidents where employees were absent at 31 December 2025, actual days lost for one employee that returned have been included and an additional estimated 95 days included to accommodate anticipated days lost in 2026 for the other employee.	S	Strong	Yes	Supported
Unilever	48	(c) Days lost in 2024 included 7 incidents where employees were absent at 31 December 2024; a total of 448 days were included pertaining to these incidents of which 214 were estimated.	S	Strong	Yes	Supported
Unilever	48	Total actual days lost for the employees were 643 days (including 2 incidents capped at 180 days) based on data provided in 2025.	S	Strong	Yes	Supported
Unilever	49	A substantial proportion of male employees are employed in manufacturing roles, which are typically at the lower end of our internal pay structure and often located in countries with lower prevailing wage levels.	S	Vague	No	Vague
Unilever	49	The demerger of our Ice Cream business also resulted in the average male salary declining more sharply than the average female salary due to the demographic profile of leavers, thereby causing an increase in the gender pay gap.	S	Vague	No	Vague
Unilever	49	In 2025, the highest-paid individual received a euro-denominated package, while many employees are located in countries with materially lower absolute salary levels.	S	Vague	No	Vague
Unilever	49	Substantiation is determined through review by the relevant Unilever Business Integrity Officer and/or Responsible Business Manager and the management of the Third-Party Service Provider, where applicable.	G	Vague	Partial	Weak Evidence
Unilever	50	Delivering positive impacts across our value chain To address barriers to decent livelihoods, we are collaborating with partners to promote systemic change.	S	Vague	No	Vague
Unilever	50	Our actions, which are delivering positive impacts to our value chain, include: ■Equipping suppliers with the tools, knowledge and resources to start measuring their living wage gaps, all of which are made available on our website at unilever.com.	S	Vague	No	Vague
Unilever	50	These resources include free access to living wage data through WageIndicator, a Living Wage Playbook and dedicated clinics through IDH aimed at supporting specific supplier needs.	S	Future Promise	No	Unsubstantiated
Unilever	50	■Helping smallholder farmers to improve their productivity and farming practices by enrolling them in certification schemes and providing access to income growth and regenerative agriculture programmes.	S	Vague	No	Vague
Unilever	50	For example, in India, we are helping coffee farmers improve resilience by training them in regenerative practices like natural fertilisers and water conservation.	E	Vague	No	Vague
Unilever	50	In Indonesia, we are supporting smallholder farmers with high-yield dwarf coconut trees, which is making coconut sugar production faster and safer, alongside training families to optimise the sugar-making process.	S	Vague	No	Vague
Unilever	50	We also help small tea growers in India meet sustainability standards through the Trustea certification programme, providing access to digital tools that promote good agricultural practices.	E	Vague	No	Vague
Unilever	50	We are also continuing to support our last-mile distribution programmes, which help us to reach consumers in remote areas.	S	Vague	No	Vague
Unilever	50	Our Shakti programme supports over 200,000 women micro-entrepreneurs in rural Asia and Africa and provides them with access to business training.	S	Strong	Yes	Supported
Unilever	50	Together, in 2025, we successfully campaigned for living wage to be highlighted in the Doha Political Declaration as a key focus area for government policy aiming to advance social development.	S	Future Promise	No	Unsubstantiated
Unilever	50	We also launched impact studies and engaged businesses and policymakers on living wage in several countries including the Philippines, Pakistan and Brazil.	S	Vague	No	Vague
Unilever	50	As part of Unilever’s 15 sustainability goals, we have set three short-term targets with the aim of delivering long-term impact to the livelihoods of workers in our value chain: ■We are working with smallholder farmers to improve their livelihoods and agricultural practices.	S	Future Promise	No	Unsubstantiated
Unilever	50	Our goal is to help 250,000 smallholder farmers in our supply chain access livelihoods programmes by 2026.	S	Future Promise	No	Unsubstantiated
Unilever	50	Our goal is to ensure that suppliers representing 50% of our procurement spend sign the Living Wage Promise by 2026.	S	Future Promise	Partial	Weak Evidence
Unilever	50	Our goal is to help 2.5 million SMEs in our retail value chain grow their business by 2026.	S	Future Promise	Partial	Weak Evidence
Unilever	50	Targets relating to sustainable sourcing and regenerative agriculture practices in our value chain are detailed in our Biodiversity and Ecosystem disclosures on page 241.	E	Future Promise	No	Unsubstantiated
Unilever	51	For SMEs served by Ice Cream and non-Ice Cream distributors, no allocation is made to Ice Cream since it is assumed that these SMEs will be part of Unilever’s continuing operations following the demerger of our Ice Cream business.	S	Future Promise	No	Unsubstantiated
Unilever	51	We continue to make good progress for suppliers who have signed our Living Wage Promise and are on track to deliver on our 2026 goal of 50% spend.	S	Future Promise	Partial	Weak Evidence
Unilever	51	In addition, we are on track to meet our 2026 goal of reaching 250,000 smallholder farmers, with almost 210,000 accessing livelihood programmes since January 2024 (including Ice Cream).	S	Future Promise	No	Unsubstantiated
Unilever	51	However, progress against our SME target in 2025 was lagging and overall there was a decline in active retailers compared to 2024.	S	Future Promise	No	Unsubstantiated
Unilever	51	Large markets such as India and Indonesia continued to expand SME participation through digital ordering.	S	Vague	No	Vague
Unilever	51	Looking ahead to 2026, the focus will be on accelerating SME onboarding, particularly in home and personal care markets, while deepening engagement through retailer-relevant communication, personalised promotions, and other targeted initiatives to strengthen adoption.	G	Future Promise	No	Unsubstantiated
Unilever	52	Product safety The COBP sets out Unilever’s commitment to providing products and services that are safe for their intended use, as well as accurately and properly labelled, advertised and communicated.	G	Future Promise	No	Unsubstantiated
Unilever	52	Product safety is also governed through the following Code Policies: ■Responsible Innovation Code Policy: describes our commitment to conducting responsible, safe and sustainable research and innovation that fully respects the concerns of our consumers and society.	S	Vague	No	Vague
Unilever	52	■Product Safety & Product Quality Code Policy: sets out our commitment to produce safe, high-quality products and services that meet all applicable standards and regulations.	S	Vague	No	Vague
Unilever	52	These principles ensure that Unilever adheres to the strictest standards in marketing to children and adheres to all relevant local regulations and pledges.	S	Future Promise	No	Unsubstantiated
Unilever	52	Licensing, partnerships and use of characters that may appeal to children are limited to those products that meet the USNC, and all advertising must be responsible, transparent, and avoid promoting unhealthy habits.	G	Vague	No	Vague
Unilever	52	Engaging with consumers and end-users We engage with our consumers and end-users, including those groups considered vulnerable, through a range of communication channels on a continuous basis, reaching over 3 million consumer contacts in 2025 through our various platforms.	S	Strong	Yes	Supported
Unilever	52	We operate consumer care lines around the world for our consumers to share any comments or concerns, with details provided on packs and through our websites.	S	Vague	No	Vague
Unilever	52	We monitor feedback provided by consumers on Unilever’s brands and products on social media and through product reviews on digital commerce sites.	S	Vague	No	Vague
Unilever	52	We also use consumer research from partners such as Kantar, Nielsen and Ipsos, who we engage through their regular surveys and panels.	S	Vague	No	Vague
Unilever	52	We use these insights to support our aim of providing superior products and delivering great consumer experiences.	S	Future Promise	No	Unsubstantiated
Unilever	52	Trained consumer communication agents respond to questions where appropriate, and their use and effectiveness are tracked by monitoring performance against set indicators and through consumer feedback surveys.	S	Vague	No	Vague
Unilever	52	Product safety Concerns raised to Unilever in relation to product safety are shared with relevant internal experts for further investigation.	S	Vague	No	Vague
Unilever	52	In the event of a marketplace incident relating to consumer safety or product quality, an incident management team is activated to ensure timely and effective action.	S	Vague	No	Vague
Unilever	52	We are committed to continually improving our quality performance; however, sometimes we fall short of our product safety and quality standards.	S	Vague	No	Vague
Unilever	52	If this happens, protecting consumers’ safety is our number one priority.	S	Vague	No	Vague
Unilever	52	When necessary, we will issue a public recall of the affected products from the marketplace, even if only small quantities of products are involved.	S	Future Promise	No	Unsubstantiated
Unilever	52	Marketing to Children Our marketing teams are responsible for ensuring compliance with our Marketing to Children Principles.	G	Vague	No	Vague
Unilever	52	Where non-compliance is identified, our teams work to make the necessary changes, such as changes to artwork, to ensure adherence to the principles.	G	Vague	No	Vague
Unilever	52	Code of Business Principles Individuals can report concerns about potential breaches of Unilever’s COBP and Code Policies through our Code reporting channels.	G	Vague	No	Vague
Unilever	53	We have labelling approval processes in place to ensure compliance with external regulations and Unilever’s policies.	G	Vague	No	Vague
Unilever	53	Where necessary, we will issue a public recall of the affected products from the marketplace even if only small quantities of products are involved.	S	Future Promise	No	Unsubstantiated
Unilever	53	In 2025, we issued one public recall relating to the Ice Cream business, which was caused by undeclared allergens.	S	Vague	No	Vague
Unilever	53	We monitor the effectiveness of our product safety processes and controls in a number of ways, including leadership scorecards and tracking key metrics such as marketplace incidents/recalls, consumer- safety-related complaints, and the completion of audits and associated actions.	S	Vague	No	Vague
Unilever	53	We also track the completion of our corrective and preventive actions, for example, those related to marketplace incidents/recalls and consumer-safety-related manufacturing incidents, to ensure that our processes for learning from incidents are effective in preventing future recurrence.	S	Vague	No	Vague
Unilever	53	We also work to improve consumer safety by engaging beyond our business with the scientific community and regulators.	S	Vague	No	Vague
Unilever	53	In 2025, we contributed to the European Commission Roadmap to phase out animal testing for chemical safety assessment as industry co-chair for the European Partnership for Alternative Approaches to Animal Testing (EPAA).	S	Vague	No	Vague
Unilever	53	Our approach to eliminating animal testing without compromising on safety is set out further within our Governance disclosures.	G	Vague	No	Vague
Unilever	53	Marketing to Children The updated Marketing to Children Principles has been published on our Responsible Business platform and communicated through internal channels.	S	Vague	No	Vague
Unilever	53	In addition, the Unilever COBP provides defined processes for escalation, review and remediation where instances of non-compliance arise.	G	Vague	No	Vague
Unilever	53	However, we are committed to continually improving our performance against our product safety and quality standards, monitoring the effectiveness of our processes and controls in multiple ways as set out above.	S	Vague	No	Vague
Unilever	53	Nutritional product quality Policies Continuously improving the nutritional profile of our products and helping consumers adopt better diets without compromising on enjoyment are fundamental to the strategy of our Foods Business Group.	S	Vague	No	Vague
Unilever	53	■Unilever’s Positive Nutrition Standards outline the criteria for ingredients and nutrients that are recommended for increased consumption.	S	Vague	No	Vague
Unilever	53	Managing impacts on consumers and end-users We work to improve the nutritional quality of products on an ongoing basis, innovating and reformulating our products against the USNC and our Positive Nutrition Standards.	S	Vague	No	Vague
Unilever	53	By investing in improvement and innovation, we aim to enhance the nutritional profile of our products without impacting consumer experience.	S	Future Promise	No	Unsubstantiated
Unilever	53	In addition to Unilever’s Science-based Nutrition Criteria, we publish a scoring of our portfolio against six externally endorsed Nutrient Profiling Models, contributing to greater transparency in nutrition disclosure.	G	Vague	Partial	Weak Evidence
Unilever	53	Targets Unilever does not have formal targets relating to nutritional product quality.	S	Future Promise	No	Unsubstantiated
Unilever	54	Products that do not exceed any of the criteria or thresholds are considered to be compliant.	G	Vague	No	Vague
Unilever	54	The threshold values determine the amount of ingredients, macronutrients and micronutrients that need to be present in a Foods or Ice Cream product to deliver positive nutrition.	S	Vague	No	Vague
Unilever	54	A product that contains ingredients, macronutrients or micronutrients meeting at least one of the threshold values is considered to deliver positive nutrition.	S	Vague	No	Vague
Unilever	54	(b) The percentage of our portfolio meeting Unilever’s Science-based Nutrition Criteria excluding Pepsi Lipton joint venture and Ice Cream in 2025 is 86% (2024: 84%).	S	Strong	Yes	Supported
Unilever	54	(c) The number of products sold that deliver positive nutrition excluding Pepsi Lipton joint venture and Ice Cream in 2025 is 54% (2024: 52%).	S	Strong	Yes	Supported
Unilever	54	On a like-for-like basis with 2024 and 2023, the combined percentage of the Foods and Ice Cream portfolio meeting Unilever’s Science-based Nutrition Criteria was 83% and the number of products sold that deliver positive nutrition was 53% in 2025.	S	Strong	Yes	Supported
Unilever	54	Wonder Wash is a laundry detergent designed specifically to work in quick, cold cycles, and has a lower environmental impact than traditional detergents used in long cycles.	E	Vague	No	Vague
Unilever	54	Our RhamnoClean technology, a 100% natural, biodegradable and renewable biosurfactant, has now been embedded into our core hand dishwash products.	E	Strong	Yes	Supported
Unilever	54	Our long-term investment in non-animal safety science has enabled some of our biggest brands to be certified as ’do not test on animals’ by People for the Ethical Treatment of Animals (PETA) and/or through the Coalition for Consumer Information on Cosmetics’ Leaping Bunny scheme.	S	Vague	Partial	Weak Evidence
Unilever	54	Delivering against our ambitious sustainability goals requires innovation.	E	Future Promise	No	Unsubstantiated
Unilever	54	However, we do not set targets at a product level to reduce environmental impact from innovation.	E	Future Promise	No	Unsubstantiated
Unilever	54	See page 243 for actions and targets relating to our plastic packaging.	E	Future Promise	Partial	Weak Evidence
Unilever	55	The key elements of Unilever’s standards of conduct are set out in our Code of Business Principles (COBP) and Code Policies, which provide a set of mandatory rules that govern how we run our business.	G	Vague	No	Vague
Unilever	55	Responsibility for the day-to-day implementation of the COBP and Code Policies is delegated to the Unilever Leadership Executive and all senior management across Unilever’s Business Groups, business units and functions.	G	Vague	No	Vague
Unilever	55	Our business integrity framework is comprised of three pillars: ■Prevention – we seek to embed a culture of integrity at all levels.	G	Vague	No	Vague
Unilever	55	This approach is underpinned by Unilever’s COBP, with each principle supported by a Code Policy setting out what employees must and must not do to ensure they are living the Code.	G	Vague	No	Vague
Unilever	55	These range from mandatory training and a global pledge – where employees actively pledge to uphold these values – to employee town halls and leadership awareness sessions.	S	Future Promise	No	Unsubstantiated
Unilever	55	We aim to continuously improve and further embed a culture of business integrity.	G	Future Promise	No	Unsubstantiated
Unilever	55	We analyse the results of investigations and audit findings to identify trends and opportunities for improvement.	G	Vague	No	Vague
Unilever	55	These responses provide further insight into how strongly business integrity is embedded across the organisation, driving future engagement and action plans.	G	Future Promise	No	Unsubstantiated
Unilever	56	As a result, they help us to protect our brands and reputation, and to prevent harm to people or the environment.	E	Vague	No	Vague
Unilever	56	While the COBP and Code Policies are for internal use, we also publish them externally in support of transparency.	G	Vague	Partial	Weak Evidence
Unilever	56	Business conduct training Employees and Directors are required to know the COBP and Code Policies and understand how to apply them in their work.	G	Vague	No	Vague
Unilever	56	We conduct annual mandatory training for all office-based employees and have tailored training for those employees working in factories and more remote areas.	S	Vague	No	Vague
Unilever	56	Completion of training is tracked, and we follow up with employees who fail to complete mandatory training, taking further action where required.	S	Vague	No	Vague
Unilever	56	Identifying and reporting breaches Unilever’s Code Policies require that actual or potential breaches of the COBP or Code Policies be reported immediately.	G	Vague	No	Vague
Unilever	56	Additionally, we provide robust internal and external reporting platforms that are accessible to our employees and partners to facilitate prompt reporting.	S	Vague	No	Vague
Unilever	56	The available reporting channels are set out in our Code Policies and highlighted during business integrity training and in our communications.	G	Vague	No	Vague
Unilever	56	In 2025, 90% of employees who responded to the survey stated that in their teams, they believe business is conducted with integrity.	G	Strong	Yes	Supported
Unilever	56	Employees are also informed that if they prefer not to use the direct or anonymised channels provided by Unilever, they can utilise other external channels and report directly to the authorities.	S	Vague	No	Vague
Unilever	56	We are committed to a culture of transparency and prohibit retaliation in any form against those who report or seek guidance on ethical or compliance issues, or who report cases under our Code, compliant with the EU Whistleblower Directive.	G	Vague	No	Vague
Unilever	56	The COBP and Code Policies set out that Unilever will not retaliate against employees who raise issues, and that any attempted or actual retaliatory action by employees is in itself considered a Code breach.	G	Future Promise	No	Unsubstantiated
Unilever	56	This approach to non-retaliation is emphasised in global employee training sessions.	S	Vague	No	Vague
Unilever	56	Business Integrity ensures that investigations are timely, objective and impartial.	G	Vague	No	Vague
Unilever	56	All Business Integrity Officers are trained on Unilever’s standards and processes and are required to uphold these at all times.	G	Vague	No	Vague
Unilever	56	Where appropriate and possible, we aim to provide transparency on the investigation’s progress and anticipated completion.	G	Future Promise	No	Unsubstantiated
Unilever	56	This includes ensuring that all third parties are subject to the provided Responsible Partner Policy (RPP) controls for onboarding, contracting and ongoing monitoring.	G	Vague	No	Vague
Unilever	56	The scope of our RPP goes beyond our Tier 1 suppliers, who directly invoice Unilever for goods and services, by including our expectation for suppliers to cascade equivalent requirements within their own supply chains.	E	Future Promise	Partial	Weak Evidence
Unilever	56	New suppliers that do not declare compliance with requirements of the RPP are not onboarded, and Unilever will not conduct business with them.	G	Future Promise	No	Unsubstantiated
Unilever	56	Suppliers are encouraged to communicate with Unilever if they face challenges in meeting the RPP requirements, so we can provide support and guidance.	G	Vague	No	Vague
Unilever	56	We also encourage suppliers to share feedback to help us improve our programmes and governance processes, embracing partnership in areas where we can collaborate in a pre-competitive environment to address endemic issues in our industries.	G	Vague	No	Vague
Unilever	56	In 2025, approximately 86% of our procurement spend (including Ice Cream) was with suppliers that met the mandatory requirements of the RPP.	G	Strong	Yes	Supported
Unilever	57	For over 40 years, we have been working to eliminate animal testing without compromising on safety.	G	Vague	No	Vague
Unilever	57	Unilever’s mandatory standard on animal testing sets out the strict internal approval and control procedures in place to ensure our position is upheld.	G	Vague	No	Vague
Unilever	57	To ensure the safety of our products, we develop and advance the use of safety assessment approaches based on modern science that do not rely on new animal data.	S	Vague	No	Vague
Unilever	57	We work with suppliers, government authorities and non-governmental organisations (NGOs) globally to increase the acceptance and use of non-animal approaches for regulatory compliance purposes.	G	Vague	No	Vague
Unilever	57	People for the Ethical Treatment of Animals (PETA) lists Unilever as a ‘company working for regulatory change’ in recognition of our ongoing work on alternatives to animal testing and our commitment to promoting their adoption worldwide.	G	Vague	No	Vague
Unilever	57	Unilever’s Responsible Sourcing and Business Partnering Code Policy underpins this approach, setting out the responsibilities of employees to ensure that third parties are subject to our RPP policies and controls.	G	Vague	No	Vague
Unilever	57	These prohibit both public and commercial bribery, to or from any third party, and irrespective of financial values involved, and explicitly prohibit facilitation payments.	G	Vague	Partial	Weak Evidence
Unilever	57	Detailed written anti-corruption guidance and standards are also in place in relevant areas, such as with public officials, gifts and hospitality, grants and donations, and conflicts of interest.	G	Vague	No	Vague
Unilever	57	The COBP and Code Policies are available in multiple languages, and lessons are included in the annual mandatory training.	G	Vague	No	Vague
